                 l            r(l,1)            r(l,2)            r(l,3)                Vp
    1.491000000E+03    4.024975598E+01    9.370142221E+01    2.183074713E+02    5.402369076E-09
    1.492000000E+03    8.377605677E+01    7.617788315E+01    1.202578545E+02    2.110916560E-03
    1.493000000E+03    1.213091835E+01    4.169210792E+01    3.699098229E+01    1.033287103E+00
    1.494000000E+03    4.035079181E+01    7.647307515E+01    2.398579121E+02    5.258679989E-10
    1.495000000E+03    5.317724943E+01    3.439408839E+01    3.425320387E+02    7.365870094E-19
    1.496000000E+03    5.506055951E+01    6.541032195E+01    6.700474620E+01    3.811006018E-01
    1.497000000E+03    7.529299855E+01    9.837472439E+01    4.411824420E+00    2.127379489E+00
    1.498000000E+03    9.852948189E+01    4.569860548E+00    2.465759277E+02    1.669664169E-12
    1.499000000E+03    8.869899511E+01    6.328408718E+01    2.769952297E+02    3.971661631E-13
    1.500000000E+03    5.688375235E+01    5.848358870E+01    3.099050045E+02    1.303584604E-15
    1.501000000E+03    5.368102193E+01    5.615857840E+01    3.340180874E+02    6.755013237E-18
    1.502000000E+03    1.331778150E+00    3.244909167E-02    3.445174932E+02    3.940278340E-22
    1.503000000E+03    9.853870869E+01    2.881539613E+00    1.076110363E+02    8.869595465E-05
    1.504000000E+03    1.736379415E+01    1.836578697E+01    1.846237540E+02    8.859991251E-07
    1.505000000E+03    5.394063517E+00    6.057629585E+01    1.337230802E+02    2.432027839E-04
    1.506000000E+03    8.097733259E+01    8.498010635E+01    1.113512635E+02    3.754114318E-03
    1.507000000E+03    9.100701809E+01    4.235652983E+01    2.107394695E+02    2.513579390E-08
    1.508000000E+03    2.264946699E+00    9.638701677E+01    7.720600963E+01    1.829423521E-03
    1.509000000E+03    7.405677438E+01    3.401770294E+01    1.554340124E+02    9.002510151E-05
    1.510000000E+03    2.230084240E+01    8.873574138E+01    5.269607529E+00    6.821221515E+00
    1.511000000E+03    5.486653447E+01    1.942583919E+01    2.631019831E+02    6.366318784E-12
    1.512000000E+03    7.484396696E+01    4.489804804E+01    2.545103312E+02    4.593064403E-11
    1.513000000E+03    1.124563888E+01    8.218443990E+01    1.315617204E+02    3.588831801E-04
    1.514000000E+03    6.574950218E+01    2.208043337E+01    7.826130986E+01    1.142792585E-01
    1.515000000E+03    1.198232770E+01    3.859375417E+01    5.901888609E+01    2.620340726E-01
    1.516000000E+03    3.678060472E+01    8.999903798E+01    1.024419188E+02    8.720970877E-03
    1.517000000E+03    5.469062924E+01    6.034018844E+00    2.031412125E+02    4.241306962E-08
    1.518000000E+03    3.563998044E+01    1.733667962E+00    1.519291878E+02    9.184375966E-06
    1.519000000E+03    5.843518376E+01    2.191032618E+01    3.479377985E+02    1.401913690E-19
    1.520000000E+03    9.009402394E+01    6.601758599E+01    3.709946394E+02    4.584818380E-22
    1.521000000E+03    9.612728953E+01    3.301298320E+01    7.155822515E+01    3.510961054E-02
    1.522000000E+03    6.657997966E+01    6.176937222E+01    3.950748205E+02    2.379712175E-24
    1.523000000E+03    5.277362466E+01    4.470365345E+01    7.155753970E+01    3.101737884E-01
    1.524000000E+03    7.936149836E+00    1.867386103E+01    3.773951292E+02    1.460102172E-23
    1.525000000E+03    5.788551643E+00    9.710848331E+01    2.382360101E+01    1.750995340E-01
    1.526000000E+03    6.375379562E+01    9.048515558E+01    4.488118291E+01    5.011966092E-01
    1.527000000E+03    1.563355029E+01    6.683100462E+01    4.985293150E+01    5.545343419E-01
    1.528000000E+03    1.691418290E+01    5.695322156E+01    1.130736113E+02    5.591632121E-03
    1.529000000E+03    5.890644342E+00    4.020909667E+01    3.118226290E+02    1.056625915E-16
    1.530000000E+03    6.983542442E+01    4.861729443E+01    1.814967752E+02    4.458469314E-06
    1.531000000E+03    4.784487486E+01    5.842917562E+01    3.096876144E+02    1.303345160E-15
    1.532000000E+03    4.054743946E+01    6.953532696E+01    2.498388052E+02    1.093685197E-10
    1.533000000E+03    1.969318092E+01    1.599474102E+01    2.150802374E+02    9.640653750E-09
    1.534000000E+03    7.168918252E+01    1.498610824E+01    2.434454203E+02    1.392548606E-10
    1.535000000E+03    1.508941054E+01    6.148566008E+01    2.232523918E+02    4.667184539E-09
    1.536000000E+03    5.597048402E+01    5.275017023E+01    7.531824112E+01    2.395431245E-01
    1.537000000E+03    6.480026245E+01    4.095858335E+01    3.164208412E+02    2.720802175E-16
    1.538000000E+03    7.234137654E+01    5.090911984E+01    2.883274555E+02    8.955006168E-14
    1.539000000E+03    1.737822294E+01    2.633039951E+01    1.376276851E+02    3.790159132E-04
    1.540000000E+03    9.786339402E+01    5.481564254E+00    2.895154476E+02    9.044631609E-16
    1.541000000E+03    8.509975672E+00    5.937154889E+01    1.851411700E+02    7.807898042E-07
    1.542000000E+03    9.435555935E+01    6.963381767E+01    2.426364422E+02    8.910829267E-11
    1.543000000E+03    2.206130922E+01    5.848919153E+01    2.036541224E+02    1.411780228E-07
    1.544000000E+03    6.304702759E+01    4.238033593E+01    1.782986164E+02    7.246944575E-06
    1.545000000E+03    5.297138691E+01    4.814415276E+01    2.446053505E+02    3.347543415E-10
    1.546000000E+03    2.319451272E+01    2.100828290E+01    3.415230513E+02    3.147766372E-19
    1.547000000E+03    4.032515287E+01    2.964618616E+00    7.638434172E+01    2.073692749E-02
    1.548000000E+03    2.390234321E+01    5.118329525E+01    2.161813736E+02    2.238676928E-08
    1.549000000E+03    2.062620223E+01    8.659573793E+01    3.999948978E+02    4.778287678E-26
    1.550000000E+03    3.761532009E+01    3.071446121E+01    2.153855801E+02    2.756231152E-08
    1.551000000E+03    9.818685055E+01    5.342118144E+01    4.397816584E+00    2.537986383E+00
    1.552000000E+03    8.111262321E+01    8.884803653E+01    3.570458889E+02    1.090698681E-20
    1.553000000E+03    9.430962801E+01    4.415047467E+01    3.772283494E+01    4.932654645E-01
    1.554000000E+03    8.551626801E+01    1.069927216E+01    2.388971567E+02    1.284149353E-10
    1.555000000E+03    1.134892344E-01    3.064313531E+00    2.138302773E+01    4.394384514E-02
    1.556000000E+03    3.999544084E+01    5.503863096E+01    2.314841509E+02    2.848230639E-09
    1.557000000E+03    5.096627474E+01    1.427204609E+01    1.293216199E+01    4.789661409E+00
    1.558000000E+03    7.841744423E+01    6.876321435E+01    1.271295428E+02    1.662965365E-03
    1.559000000E+03    8.521691561E+01    3.840819597E+01    2.854365587E+02    8.597833023E-14
    1.560000000E+03    7.713948488E+01    3.962864876E+01    1.935742021E+02    6.618100324E-07
    1.561000000E+03    7.346186638E+01    9.575963616E+01    2.819964170E+02    5.172020100E-14
    1.562000000E+03    8.204016089E+01    9.795137644E+01    2.362645626E+02    6.618097222E-11
    1.563000000E+03    8.425446749E+01    3.572412729E+01    2.096102238E+02    4.432866596E-08
    1.564000000E+03    6.330434680E+01    8.668565750E+01    6.949914694E+01    1.456712032E-01
    1.565000000E+03    3.890470266E+01    1.626187265E+01    3.900340796E+01    1.163971561E+00
    1.566000000E+03    1.711602062E+01    4.621593356E+01    2.987105131E+02    5.272876308E-15
    1.567000000E+03    6.336122751E+01    4.007001966E+00    1.744069695E+02    1.426737917E-06
    1.568000000E+03    8.872638941E+01    5.320686698E+01    2.088973284E+02    4.269525854E-08
    1.569000000E+03    9.535027146E+01    6.899823546E+01    3.445784569E+02    1.135474477E-19
    1.570000000E+03    3.587292433E+01    9.576653838E+01    1.484479189E+02    3.878172155E-05
    1.571000000E+03    6.352853775E+01    4.520882368E+01    6.273878813E+01    5.108376369E-01
    1.572000000E+03    4.098438323E+01    2.947679758E+01    2.032214642E+02    1.775621463E-07
    1.573000000E+03    8.372873664E+01    8.108592033E+01    2.210944414E+02    5.672959057E-09
    1.574000000E+03    2.617461979E+01    7.605894804E+01    6.596136689E+01    2.434401049E-01
    1.575000000E+03    9.994737059E+00    3.867810220E+00    3.679658413E+02    3.759128380E-23
    1.576000000E+03    8.555932045E+01    7.218255401E+01    1.939771771E+02    3.772026737E-07
    1.577000000E+03    2.044284493E+01    4.366601706E+01    2.855721712E+02    8.718867256E-14
    1.578000000E+03    8.235558122E+00    4.346366823E+01    9.930809736E+01    9.589431905E-03
    1.579000000E+03    9.235591292E+01    2.928368449E+01    2.260719061E+02    1.555620531E-09
    1.580000000E+03    6.396529078E+01    7.023075223E+01    3.374735117E+02    2.722714231E-18
    1.581000000E+03    2.150981277E+01    4.588196278E+01    2.378199816E+02    5.941686546E-10
    1.582000000E+03    7.189894319E+01    7.912201434E+00    1.190217614E+02    1.269390651E-03
    1.583000000E+03    9.125807285E+01    2.913366444E+00    2.748167276E+02    3.519021227E-14
    1.584000000E+03    9.023786187E+01    4.141847789E+01    6.153811812E+01    1.918369074E-01
    1.585000000E+03    1.210951880E+01    4.992401302E+01    3.037413657E+01    1.537719316E+00
    1.586000000E+03    4.721277058E+01    8.053214550E+01    2.764323473E+02    6.931749679E-13
    1.587000000E+03    8.579200506E+01    2.333179563E+01    3.209632933E+01    1.242295534E+00
    1.588000000E+03    5.866138935E+01    4.893102646E+01    2.718862295E+02    2.459765646E-12
    1.589000000E+03    5.116819143E+01    6.535970569E+01    3.875139713E+02    1.724536018E-23
    1.590000000E+03    6.637370586E+01    5.456024408E+01    1.509368777E+02    2.075829020E-04
    1.591000000E+03    4.313525259E+01    3.271300495E+01    3.528779507E+02    5.686600721E-20
    1.592000000E+03    3.546589315E+01    7.138468027E+01    2.476757169E+01    3.526062791E+00
    1.593000000E+03    6.304528564E+00    9.575828910E+01    1.962465167E+02    1.839536364E-08
    1.594000000E+03    7.099681497E+01    8.872539401E+01    2.810547352E+02    1.591206224E-13
    1.595000000E+03    9.777917266E+01    4.343293607E+01    8.757536113E+00    1.486372950E+00
    1.596000000E+03    6.311565638E+00    9.817085266E+01    3.608987331E+01    4.389870996E-02
    1.597000000E+03    9.899650216E+01    4.433812499E+01    1.999455839E+01    2.621013700E-01
    1.598000000E+03    1.428264529E+01    9.081582427E+01    2.147195816E+02    5.655628741E-09
    1.599000000E+03    9.225826859E+01    5.255347490E+01    1.109831214E+02    3.544557255E-03
    1.600000000E+03    2.974700034E+01    6.092012525E+01    3.477224350E+02    1.971072896E-19
    1.601000000E+03    8.507820964E+01    7.890254259E+01    2.728900671E+02    8.149114373E-13
    1.602000000E+03    2.079666406E+01    2.827529013E+01    1.850342751E+02    1.405859979E-06
    1.603000000E+03    3.525571823E+01    1.578977406E+01    3.359908581E+02    1.223238869E-18
    1.604000000E+03    4.395170808E+01    7.191826105E+01    1.573848844E+02    8.698428588E-05
    1.605000000E+03    8.494943380E+01    7.086887360E+01    6.180258393E+01    2.382322141E-01
    1.606000000E+03    9.592937231E+01    6.003112197E+01    1.144146442E+02    1.332638159E-03
    1.607000000E+03    7.818543315E+01    4.341895878E+01    1.989066839E+02    3.147211174E-07
    1.608000000E+03    3.171986341E+00    1.737952083E+01    3.694285154E+02    3.764167370E-23
    1.609000000E+03    8.329097629E+01    2.364249825E+01    4.655182958E+01    5.844842008E-01
    1.610000000E+03    7.106456757E+01    2.689115107E+01    3.208760023E+02    7.040021340E-17
    1.611000000E+03    7.001743317E+01    2.070951015E+01    3.688318133E+01    1.431616781E+00
    1.612000000E+03    2.953143120E+01    8.032283746E-01    1.058643103E+02    6.720045707E-04
    1.613000000E+03    3.135859370E+01    9.545261264E+01    3.452967167E+02    6.884719711E-20
    1.614000000E+03    9.427071214E+01    5.803445578E+01    1.910513639E+02    2.815185597E-07
    1.615000000E+03    9.840121269E+01    2.416563779E+01    8.644081950E+01    3.823098332E-03
    1.616000000E+03    2.589248717E+01    8.919854164E+01    1.174582362E+02    1.935595117E-03
    1.617000000E+03    2.152175307E+01    2.043292969E+01    3.248062372E+02    1.238932221E-17
    1.618000000E+03    3.884410262E+01    4.363024831E+01    2.366440058E+02    1.134097696E-09
    1.619000000E+03    2.060171813E+01    1.145837307E+01    3.075124025E+01    1.041823771E+00
    1.620000000E+03    4.317366183E+01    4.585955739E+01    1.684020519E+02    2.703479652E-05
    1.621000000E+03    7.870970368E+01    5.898132324E+01    3.486148834E+02    1.841940541E-19
    1.622000000E+03    9.547640681E+01    2.641282678E+01    1.973728418E+02    6.471557126E-08
    1.623000000E+03    5.876315236E+01    9.844081998E+01    2.772099257E+02    5.580463892E-14
    1.624000000E+03    3.943272829E+01    2.093619555E+01    3.039285660E+02    1.981886510E-15
    1.625000000E+03    2.029443979E+01    4.507461488E+01    1.903401017E+02    8.672687800E-07
    1.626000000E+03    7.402513027E+01    1.081322208E+01    3.184198618E+02    4.323129134E-17
    1.627000000E+03    9.585306644E+01    5.412003398E+01    2.903711319E+02    1.176088261E-14
    1.628000000E+03    3.720797896E+01    6.438734531E+01    1.651385307E+02    3.597541555E-05
    1.629000000E+03    8.779989928E+00    4.883922040E+01    1.755950570E+02    2.941154833E-06
    1.630000000E+03    2.203359753E+01    3.747881204E+00    3.316981792E+02    4.636733945E-19
    1.631000000E+03    7.232159972E+01    9.378244281E+01    9.984537363E+01    5.862205729E-03
    1.632000000E+03    1.019480377E+01    4.537566304E+01    3.889141083E+02    2.350156484E-24
    1.633000000E+03    7.602772117E+01    7.958632112E+01    1.973549604E+02    2.759258091E-07
    1.634000000E+03    8.167544007E+01    6.626484394E+01    1.427547812E+02    3.007743281E-04
    1.635000000E+03    1.387007982E+01    9.735586643E+01    9.888415933E+01    1.467815182E-03
    1.636000000E+03    6.729559302E+01    7.652310729E+01    2.234993130E+01    3.534757590E+00
    1.637000000E+03    4.894189537E+01    5.844866633E+01    1.933235765E+02    1.018377504E-06
    1.638000000E+03    8.990418315E+01    8.240448236E+01    4.378076494E+01    3.577000068E-01
    1.639000000E+03    8.204751015E+01    9.077154994E+01    2.705555201E+02    6.991461076E-13
    1.640000000E+03    3.363503814E+01    4.047401890E-02    1.603566527E+02    1.874457988E-06
    1.641000000E+03    2.615847886E+01    7.034509778E+01    2.074637413E+02    7.818042161E-08
    1.642000000E+03    5.179838538E+01    3.636998236E+01    3.113276958E+02    7.839857250E-16
    1.643000000E+03    4.463460743E+01    1.128855646E+01    3.417940140E+01    1.149320617E+00
    1.644000000E+03    5.287548304E+01    4.167884290E+01    2.324436188E+02    2.503145245E-09
    1.645000000E+03    9.186131358E+01    1.246525869E+01    2.564617872E+02    4.127189023E-12
    1.646000000E+03    4.176436663E+01    9.057648778E+01    5.491653681E+01    2.828204597E-01
    1.647000000E+03    8.952968717E+01    8.253272176E+01    3.255498648E+02    1.201786762E-17
    1.648000000E+03    9.923104048E+01    5.252832174E+00    1.896252751E+02    7.474797756E-09
    1.649000000E+03    8.741463423E+01    6.841664910E+01    6.142211333E+00    6.847175635E+00
    1.650000000E+03    7.467702031E+00    4.615565836E+01    2.000223637E+02    8.152547250E-08
    1.651000000E+03    4.630785286E+01    6.585893035E+00    2.190727472E+02    4.019148545E-09
    1.652000000E+03    7.454971075E+01    9.593365192E+01    1.359880447E+02    1.214597755E-04
    1.653000000E+03    6.800264120E+01    1.178434193E+01    2.436209679E+02    1.135177885E-10
    1.654000000E+03    7.391462922E+01    6.145755053E+01    1.826769114E+02    3.375903148E-06
    1.655000000E+03    6.447079182E+01    3.688691258E+01    3.508699894E+02    1.120145313E-19
    1.656000000E+03    8.777125180E+00    2.226074785E+01    8.846326470E+01    1.645389544E-02
    1.657000000E+03    7.432422638E+01    5.493587255E+00    1.358659506E+02    1.491018881E-04
    1.658000000E+03    1.694108844E+01    8.045327663E+01    3.364766121E+02    1.055772111E-18
    1.659000000E+03    9.641535580E+00    3.400559723E+00    6.437824965E+01    1.807907553E-02
    1.660000000E+03    2.325806022E+01    3.511515260E+01    3.660318613E+02    1.502123258E-21
    1.661000000E+03    8.814986944E+01    7.379161716E+01    1.186069727E+02    2.013905145E-03
    1.662000000E+03    1.882307418E+00    7.687321305E+01    3.325128794E+02    2.926538520E-19
    1.663000000E+03    3.629997075E+01    8.830710500E+00    3.837887764E+02    6.253182788E-24
    1.664000000E+03    6.724664569E+01    7.430694103E+01    3.292768478E+02    1.542036833E-17
    1.665000000E+03    9.785076380E+01    9.379508346E+00    3.322519302E+02    2.029842687E-19
    1.666000000E+03    4.307390377E+00    2.477127165E+01    2.358784437E+02    1.084216818E-10
    1.667000000E+03    1.118906885E+01    5.765435696E+01    1.239058301E+01    4.211605715E+00
    1.668000000E+03    7.524879575E+01    8.503156900E+01    2.503468394E+01    2.060898976E+00
    1.669000000E+03    3.675855100E+01    2.839170992E+01    2.810467005E+02    2.553224647E-13
    1.670000000E+03    9.976387620E+01    6.767164469E+01    2.011379242E+02    4.580084631E-09
    1.671000000E+03    2.165829986E+01    2.319972068E+01    2.005621433E+02    1.360612645E-07
    1.672000000E+03    5.457196832E+01    6.551476121E+01    3.168715477E+02    2.732640200E-16
    1.673000000E+03    8.330119401E+00    8.841697574E+01    5.502007604E+01    9.929350539E-02
    1.674000000E+03    9.287899137E+01    5.826392174E+01    1.984009504E+02    1.235572405E-07
    1.675000000E+03    9.279215336E+00    4.008809030E+01    1.446269751E+02    1.227730291E-04
    1.676000000E+03    3.027698994E+01    1.316255331E+01    1.082831025E+02    5.697689261E-03
    1.677000000E+03    6.440258622E+01    6.325764209E+00    1.572754622E+02    1.897411026E-05
    1.678000000E+03    9.867646694E+01    5.340117216E+01    1.987161875E+02    2.317851380E-08
    1.679000000E+03    9.734539390E+01    8.625114560E+01    1.407986283E+02    2.898750545E-05
    1.680000000E+03    7.608963847E+01    2.147872448E+01    2.591185331E+02    1.105043783E-11
    1.681000000E+03    5.953613520E+01    6.937791705E+01    3.402210474E+02    1.542357730E-18
    1.682000000E+03    6.006788835E+00    8.636912704E+01    2.399943113E+02    5.697858846E-11
    1.683000000E+03    3.199275956E+00    6.622399688E+01    1.925065994E+02    9.463361105E-08
    1.684000000E+03    7.765479088E+01    7.993513346E+01    3.387226820E+02    1.306050663E-18
    1.685000000E+03    7.387015224E+01    7.708520293E+01    1.997729063E+02    2.347261947E-07
    1.686000000E+03    1.847627014E+01    7.219175994E+00    3.232634068E+02    5.229201489E-18
    1.687000000E+03    8.283010125E+00    1.991606206E+01    8.170720935E+01    2.407702994E-02
    1.688000000E+03    7.585673928E+01    7.491441369E+01    1.433027148E+02    2.906206617E-04
    1.689000000E+03    8.850588799E+01    1.296547055E+01    3.580638468E+01    5.279845674E-01
    1.690000000E+03    5.642168522E+01    4.530404806E+01    1.082661748E+02    1.734798088E-02
    1.691000000E+03    1.472121030E+01    1.881270707E+01    7.767304778E+01    5.357406019E-02
    1.692000000E+03    8.971759081E+01    6.359992027E+01    3.575667620E+02    1.239761643E-20
    1.693000000E+03    1.576458812E+01    6.943543553E+01    1.245140433E+02    1.532948530E-03
    1.694000000E+03    2.346421629E+01    6.211451292E+01    3.844966173E+02    1.953361458E-23
    1.695000000E+03    1.162806377E+01    9.676104784E+01    3.778897047E+02    7.510738209E-24
    1.696000000E+03    5.788547397E+01    6.334009171E+01    1.667568088E+02    3.254133275E-05
    1.697000000E+03    8.626133800E+01    7.692509294E+01    8.573000431E+01    3.413053090E-02
    1.698000000E+03    7.523499727E+01    8.238293529E+01    1.858126223E+01    3.446955711E+00
    1.699000000E+03    9.107884765E+00    6.489252448E+01    2.171537161E+02    6.916735209E-09
    1.700000000E+03    5.865622759E+01    4.721872807E+01    3.517979860E+02    1.065454333E-19
    1.701000000E+03    9.476535320E+01    9.756458998E+01    2.114318609E+02    1.267717075E-09
    1.702000000E+03    9.542757869E+01    1.045495272E+01    1.133132219E+02    5.308099334E-04
    1.703000000E+03    4.588261247E+00    8.993186355E+01    1.928550363E+02    4.966414792E-08
    1.704000000E+03    8.956511617E+01    9.036535621E+01    1.624141484E+01    1.741075709E+00
    1.705000000E+03    4.601689056E+00    5.956539512E+01    3.856819153E+02    2.609532834E-24
    1.706000000E+03    6.737557054E+00    9.048506021E+01    3.022405148E+02    3.895293958E-16
    1.707000000E+03    7.935983539E+01    9.175603986E+01    7.817969322E+01    3.340818416E-02
    1.708000000E+03    9.777566195E+01    6.365480423E+01    4.205358028E+01    1.419612606E-01
    1.709000000E+03    7.313078046E+01    7.948887944E+01    4.460101724E+01    8.601641397E-01
    1.710000000E+03    1.382625252E+01    1.752497554E+01    1.468272328E+02    7.580287020E-05
    1.711000000E+03    6.178277731E+01    4.270772636E+01    1.746777147E+01    5.500341962E+00
    1.712000000E+03    8.388251662E+01    5.229045153E+01    2.107264042E+02    4.461178556E-08
    1.713000000E+03    6.525373459E+01    5.015349984E+01    2.222761154E+02    1.270761384E-08
    1.714000000E+03    6.584585309E+01    8.263342977E+01    1.267121434E+02    1.528351241E-03
    1.715000000E+03    9.149870276E+01    7.614362836E+01    1.147516131E+02    1.929148917E-03
    1.716000000E+03    7.710124254E+01    2.817595303E+01    2.023048878E+02    1.493230096E-07
    1.717000000E+03    9.854344726E+01    4.782493412E+01    2.361865044E+02    8.077230788E-11
    1.718000000E+03    6.320812553E+00    5.897898674E+01    1.043327808E+02    4.788346117E-03
    1.719000000E+03    5.079633594E+01    5.843865275E+01    1.873265862E+02    2.388648260E-06
    1.720000000E+03    5.282583833E+01    5.432242751E+01    8.861866593E+01    9.079423672E-02
    1.721000000E+03    6.114172935E+01    7.405223697E+00    2.395175457E+02    1.582475762E-10
    1.722000000E+03    9.794591665E+01    3.510566056E+01    2.249370664E+01    4.623225221E-01
    1.723000000E+03    5.273945332E+01    9.851907492E+01    1.253877282E+02    1.726983288E-04
    1.724000000E+03    3.124472797E+01    8.831655979E+01    3.539220333E+02    2.311536135E-20
    1.725000000E+03    8.874315619E+01    8.755476028E+00    1.681337476E+02    2.855640580E-06
    1.726000000E+03    2.463268787E+01    3.742236793E+01    9.925930500E+01    2.470983550E-02
    1.727000000E+03    4.683797061E+00    8.678489327E+01    2.082074642E+02    6.920821186E-09
    1.728000000E+03    6.173207164E+01    4.227558672E+01    1.348509908E+02    1.241729842E-03
    1.729000000E+03    3.698728681E+01    9.436082840E+01    1.752226800E+01    1.634034876E+00
    1.730000000E+03    7.543552518E+01    8.015993237E+01    3.252440214E+02    2.763445220E-17
    1.731000000E+03    5.204467177E+01    4.072517753E+01    1.641243935E+02    4.616302642E-05
    1.732000000E+03    6.701262593E+01    2.347171903E+01    1.298320889E+02    1.350216344E-03
    1.733000000E+03    8.614847660E+01    6.198603511E+01    5.551126003E+01    3.749225823E-01
    1.734000000E+03    1.299785227E+01    8.388280869E+01    7.127010822E+01    6.742422127E-02
    1.735000000E+03    9.086361527E+01    7.305060625E+01    1.868098974E+02    6.545389771E-07
    1.736000000E+03    8.524838686E+01    4.320940748E+00    2.757706404E+02    6.811879630E-14
    1.737000000E+03    3.201593757E+01    8.292087913E+01    2.744811535E+02    7.037414100E-13
    1.738000000E+03    5.372664928E+01    7.766893506E+00    2.098928213E+02    1.973640881E-08
    1.739000000E+03    7.868932188E+00    3.324547410E+01    2.227857113E+02    2.257390911E-09
    1.740000000E+03    2.664693594E+01    6.488207579E+01    2.311520576E+02    2.111749715E-09
    1.741000000E+03    9.279031754E+01    3.649057075E+00    9.495139867E+00    1.363156120E+00
    1.742000000E+03    2.833413780E+01    9.991790056E+01    2.413734794E+00    1.131748833E+00
    1.743000000E+03    7.114923000E+01    5.587146878E+01    2.684561014E+02    4.105379201E-12
    1.744000000E+03    9.665960670E+01    6.178605556E+01    3.475193501E+02    4.647363551E-20
    1.745000000E+03    6.990051270E+01    6.701522470E+01    2.468356609E+02    1.925052170E-10
    1.746000000E+03    2.534212768E+01    9.673748016E+01    9.421929717E+01    4.531762047E-03
    1.747000000E+03    7.702976465E+01    4.351831079E+01    3.887716055E+02    9.728605002E-24
    1.748000000E+03    4.581465721E+01    4.153025448E+01    2.549062490E+02    5.147450096E-11
    1.749000000E+03    6.570208073E+01    1.256739795E+01    2.937133074E+02    1.052418827E-14
    1.750000000E+03    2.971082926E+01    2.797865272E+01    2.045475990E+01    4.095757091E+00
    1.751000000E+03    3.380117118E+01    9.277834296E+01    3.907058954E+02    1.930806599E-24
    1.752000000E+03    9.911783040E+00    5.031955838E+01    1.455248594E+01    3.410463598E+00
    1.753000000E+03    4.685050249E+01    2.972017527E+01    2.610855341E+02    1.347266042E-11
    1.754000000E+03    3.212778568E+01    5.364230275E+01    3.518908739E+02    7.990171218E-20
    1.755000000E+03    6.357588768E+01    7.939379811E+01    2.337954760E+02    1.338542510E-09
    1.756000000E+03    6.568475962E+01    6.648347378E+01    2.647395611E+02    8.283263305E-12
    1.757000000E+03    8.261082768E+01    5.972242355E+01    3.073053360E+02    1.383208497E-15
    1.758000000E+03    1.481100619E+01    9.039864540E+01    2.772490501E+02    1.251703770E-13
    1.759000000E+03    3.468275666E+01    6.657282710E+01    1.100789070E+02    1.192191573E-02
    1.760000000E+03    8.684804440E+01    1.965549886E+01    3.033947945E+02    1.167195315E-15
    1.761000000E+03    2.232906371E+01    7.908343077E+01    1.589030027E+02    3.689519290E-05
    1.762000000E+03    4.790931344E+01    1.821969301E+01    2.457534373E+01    2.919662184E+00
    1.763000000E+03    7.853448987E+01    8.890756220E+00    1.132556871E+01    3.613521098E+00
    1.764000000E+03    7.501243949E+01    1.451980919E+01    8.431056738E+01    4.128785391E-02
    1.765000000E+03    1.606132537E+01    4.372520447E+01    2.785250187E+02    2.698883183E-13
    1.766000000E+03    9.210381508E+01    3.273367286E+01    3.091368675E+02    3.682028213E-16
    1.767000000E+03    6.685523391E+01    1.493673176E+01    2.638010502E+02    4.114383907E-12
    1.768000000E+03    7.908825278E+01    7.847741246E+01    2.720999420E+01    2.116172903E+00
    1.769000000E+03    9.059465528E+01    3.911780417E+01    3.109440565E+02    3.327207921E-16
    1.770000000E+03    3.400916159E+01    5.753759146E+01    1.649998665E+02    3.707085709E-05
    1.771000000E+03    8.049977422E+01    2.371214926E+01    2.689800978E+02    1.713873356E-12
    1.772000000E+03    8.163870573E+01    2.864622176E+01    3.445166588E+02    2.732532284E-19
    1.773000000E+03    1.654228866E+01    7.625092864E+01    1.191544771E+02    2.251856341E-03
    1.774000000E+03    9.823889732E+01    8.715235591E+01    2.063719511E+02    4.686415107E-09
    1.775000000E+03    9.033592343E+01    4.489769340E+01    6.852543354E+01    1.197910335E-01
    1.776000000E+03    4.275684953E+01    3.594947159E+01    9.521285892E+01    4.739110912E-02
    1.777000000E+03    1.241188645E+01    2.289119810E+01    1.215586901E+02    1.278116367E-03
    1.778000000E+03    2.188597769E+01    2.624650598E+01    2.612645149E+02    6.560499128E-12
    1.779000000E+03    5.406594276E+01    9.516613930E+00    3.323054552E+02    2.121954479E-18
    1.780000000E+03    9.705157578E+00    7.801555991E+01    1.464434385E+02    7.414397083E-05
    1.781000000E+03    8.760758042E+01    4.039240479E+01    1.382397890E+02    3.619971564E-04
    1.782000000E+03    2.225996256E+01    4.420751035E+01    1.825257540E+01    4.496846092E+00
    1.783000000E+03    4.739441276E+01    9.996404052E+01    2.265374899E+02    1.295745402E-10
    1.784000000E+03    2.103242427E+01    8.138076663E+01    2.795067549E+02    1.985071545E-13
    1.785000000E+03    9.755560756E+01    3.479726315E+01    1.201398849E+02    4.391479351E-04
    1.786000000E+03    2.984863520E+01    7.522891760E+01    3.571333885E+02    1.817418106E-20
    1.787000000E+03    4.270147383E+01    2.881614566E+01    3.496218920E+02    1.112698563E-19
    1.788000000E+03    2.503491342E+01    5.579616427E+01    1.769714952E+02    6.534301309E-06
    1.789000000E+03    3.319418132E+01    1.740928590E+01    2.601094961E+02    7.893581210E-12
    1.790000000E+03    3.860105872E+01    5.920182467E+01    3.300514221E+02    1.378353255E-17
    1.791000000E+03    1.159060448E+01    6.345189810E+01    3.400025606E+02    4.428293359E-19
    1.792000000E+03    2.884684205E+01    6.000030637E+01    3.951789379E+02    1.408723137E-24
    1.793000000E+03    5.193724632E+01    2.222814858E+01    2.529261112E+02    4.618888640E-11
